age,two_year_recid,priors_count,length_of_stay,score,c_charge_degree_M,race_Other,sex_Male
0.14102564102564105,0.0,0.0,0.0,1,0.0,1.0,1.0
0.4358974358974359,0.0,0.02631578947368421,0.005,1,0.0,1.0,0.0
0.24358974358974358,1.0,0.10526315789473684,0.0025,1,1.0,1.0,1.0
0.10256410256410256,0.0,0.02631578947368421,0.01,1,1.0,0.0,1.0
0.4487179487179488,1.0,0.39473684210526316,0.10125,1,0.0,0.0,1.0
0.3717948717948718,0.0,0.02631578947368421,0.022500000000000003,1,0.0,1.0,1.0
0.2564102564102564,1.0,0.0,0.9375,0,1.0,0.0,1.0
0.08974358974358973,0.0,0.02631578947368421,0.0,1,0.0,0.0,1.0
0.038461538461538464,1.0,0.02631578947368421,0.007500000000000001,0,0.0,0.0,1.0
0.3846153846153847,0.0,0.0,0.0025,1,1.0,0.0,1.0
0.07692307692307696,0.0,0.0,0.0025,1,0.0,1.0,0.0
0.051282051282051294,1.0,0.0,0.00125,1,0.0,0.0,1.0
0.2564102564102564,0.0,0.05263157894736842,0.036250000000000004,1,1.0,1.0,1.0
0.06410256410256412,1.0,0.0,0.005,1,0.0,1.0,1.0
0.46153846153846156,0.0,0.05263157894736842,0.00125,1,1.0,1.0,1.0
0.07692307692307696,0.0,0.02631578947368421,0.01375,1,0.0,1.0,1.0
0.33333333333333337,1.0,0.0,0.00125,1,1.0,1.0,0.0
0.5897435897435898,0.0,0.0,0.00125,1,1.0,1.0,1.0
0.2564102564102564,1.0,0.13157894736842105,0.00125,1,1.0,1.0,1.0
0.34615384615384615,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.39743589743589747,0.0,0.02631578947368421,0.007500000000000001,1,0.0,0.0,1.0
0.19230769230769232,0.0,0.0,0.00125,1,1.0,1.0,1.0
0.33333333333333337,0.0,0.05263157894736842,0.0025,1,0.0,1.0,1.0
0.42307692307692313,0.0,0.07894736842105263,0.005,1,0.0,0.0,1.0
0.41025641025641024,0.0,0.0,0.00125,1,0.0,0.0,1.0
0.19230769230769232,0.0,0.05263157894736842,0.0275,1,1.0,1.0,1.0
0.46153846153846156,0.0,0.0,0.0375,1,1.0,1.0,0.0
0.12820512820512822,1.0,0.07894736842105263,0.00125,1,0.0,1.0,1.0
0.3076923076923077,1.0,0.4473684210526315,0.065,1,1.0,0.0,1.0
0.20512820512820515,0.0,0.07894736842105263,0.0025,1,0.0,1.0,1.0
0.2564102564102564,1.0,0.05263157894736842,0.012499999999999999,1,0.0,1.0,1.0
0.038461538461538464,1.0,0.02631578947368421,0.0025,0,0.0,0.0,1.0
0.19230769230769232,0.0,0.13157894736842105,0.0,1,0.0,0.0,1.0
0.1794871794871795,1.0,0.23684210526315788,0.030000000000000002,1,1.0,0.0,1.0
0.34615384615384615,0.0,0.02631578947368421,0.0025,1,1.0,1.0,1.0
0.15384615384615383,1.0,0.02631578947368421,0.0425,0,0.0,1.0,1.0
0.14102564102564105,0.0,0.0,0.0025,0,0.0,0.0,0.0
0.42307692307692313,1.0,0.0,0.01,1,1.0,1.0,0.0
0.12820512820512822,0.0,0.0,0.00125,1,0.0,0.0,0.0
0.11538461538461539,0.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.12820512820512822,1.0,0.42105263157894735,0.0375,0,0.0,1.0,1.0
0.15384615384615383,0.0,0.0,0.0,1,0.0,0.0,0.0
0.1794871794871795,0.0,0.0,0.0025,1,1.0,0.0,1.0
0.11538461538461539,0.0,0.13157894736842105,0.00125,1,0.0,1.0,1.0
0.038461538461538464,1.0,0.02631578947368421,0.00375,1,0.0,1.0,1.0
0.038461538461538464,0.0,0.0,0.0025,1,0.0,0.0,1.0
0.20512820512820515,1.0,0.0,0.07875,1,0.0,1.0,0.0
0.07692307692307696,1.0,0.18421052631578946,0.25,0,0.0,0.0,1.0
0.1794871794871795,0.0,0.0,0.025,1,1.0,1.0,1.0
0.2564102564102564,1.0,0.13157894736842105,0.052500000000000005,1,0.0,1.0,0.0
0.4871794871794872,0.0,0.07894736842105263,0.018750000000000003,1,1.0,0.0,1.0
0.33333333333333337,0.0,0.0,0.0025,1,1.0,0.0,0.0
0.16666666666666666,1.0,0.02631578947368421,0.00125,1,1.0,0.0,1.0
0.08974358974358973,0.0,0.15789473684210525,0.03125,1,0.0,1.0,0.0
0.025641025641025633,0.0,0.0,0.00125,1,1.0,0.0,0.0
0.21794871794871792,0.0,0.02631578947368421,0.0025,1,1.0,0.0,1.0
0.19230769230769232,1.0,0.02631578947368421,0.00125,1,0.0,0.0,1.0
0.07692307692307696,0.0,0.0,0.0025,1,1.0,0.0,1.0
0.28205128205128205,0.0,0.05263157894736842,0.005,1,1.0,1.0,0.0
0.11538461538461539,1.0,0.23684210526315788,0.00125,0,0.0,0.0,1.0
0.2564102564102564,1.0,0.23684210526315788,0.0025,1,0.0,0.0,1.0
0.025641025641025633,1.0,0.0,0.0025,1,0.0,1.0,1.0
0.15384615384615383,1.0,0.23684210526315788,0.0025,1,0.0,0.0,1.0
0.23076923076923075,1.0,0.23684210526315788,0.025,1,0.0,1.0,1.0
0.06410256410256412,1.0,0.05263157894736842,0.01,0,1.0,0.0,1.0
0.2692307692307693,1.0,0.5526315789473684,0.00125,0,0.0,0.0,1.0
0.14102564102564105,1.0,0.07894736842105263,0.00125,1,0.0,1.0,1.0
0.5128205128205129,1.0,0.05263157894736842,0.00125,1,1.0,1.0,1.0
0.06410256410256412,0.0,0.05263157894736842,0.045000000000000005,1,0.0,1.0,1.0
0.06410256410256412,1.0,0.07894736842105263,0.03375,0,1.0,1.0,1.0
0.6410256410256411,0.0,0.13157894736842105,0.00125,1,0.0,0.0,0.0
0.10256410256410256,0.0,0.05263157894736842,0.00125,1,1.0,1.0,0.0
0.42307692307692313,1.0,0.0,0.0025,1,0.0,0.0,1.0
0.08974358974358973,0.0,0.0,0.00125,1,1.0,0.0,1.0
0.28205128205128205,1.0,0.13157894736842105,0.07,0,0.0,0.0,1.0
0.42307692307692313,0.0,0.3684210526315789,0.01,1,0.0,0.0,1.0
0.11538461538461539,1.0,0.05263157894736842,0.02,1,1.0,0.0,1.0
0.39743589743589747,1.0,0.2894736842105263,0.04125,1,1.0,0.0,1.0
0.23076923076923075,0.0,0.0,0.00375,1,1.0,1.0,1.0
0.025641025641025633,0.0,0.0,0.005,1,0.0,0.0,1.0
0.038461538461538464,1.0,0.05263157894736842,0.10875,0,0.0,0.0,1.0
0.16666666666666666,0.0,0.0,0.0025,1,0.0,0.0,0.0
0.5,0.0,0.0,0.00125,1,1.0,0.0,1.0
0.5512820512820513,1.0,0.21052631578947367,0.03875,1,0.0,1.0,0.0
0.21794871794871792,1.0,0.07894736842105263,0.012499999999999999,1,0.0,1.0,1.0
0.46153846153846156,1.0,0.07894736842105263,0.00375,1,0.0,0.0,1.0
0.2692307692307693,0.0,0.0,0.0025,1,0.0,1.0,1.0
0.07692307692307696,0.0,0.02631578947368421,0.0425,1,0.0,0.0,1.0
0.14102564102564105,1.0,0.0,0.0025,1,0.0,1.0,0.0
0.3846153846153847,1.0,0.21052631578947367,0.015,0,0.0,0.0,1.0
0.15384615384615383,1.0,0.15789473684210525,0.00125,1,1.0,0.0,1.0
0.10256410256410256,1.0,0.2631578947368421,0.0025,0,0.0,0.0,1.0
0.24358974358974358,1.0,0.3157894736842105,0.00125,0,0.0,0.0,1.0
0.10256410256410256,1.0,0.10526315789473684,0.0575,1,0.0,0.0,1.0
0.14102564102564105,1.0,0.18421052631578946,0.01125,0,1.0,0.0,1.0
0.10256410256410256,1.0,0.02631578947368421,0.0375,1,1.0,0.0,1.0
0.5384615384615384,0.0,0.05263157894736842,0.00125,1,0.0,0.0,1.0
0.11538461538461539,1.0,0.05263157894736842,0.00125,1,0.0,1.0,1.0
0.051282051282051294,0.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.12820512820512822,0.0,0.07894736842105263,0.00125,1,0.0,0.0,1.0
0.19230769230769232,1.0,0.3421052631578947,0.00125,1,0.0,0.0,1.0
0.12820512820512822,0.0,0.05263157894736842,0.1575,1,0.0,0.0,1.0
0.47435897435897434,1.0,0.0,0.0,1,1.0,1.0,1.0
0.038461538461538464,1.0,0.15789473684210525,0.00125,0,0.0,0.0,1.0
0.12820512820512822,1.0,0.05263157894736842,0.0025,1,0.0,1.0,1.0
0.051282051282051294,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.14102564102564105,1.0,0.15789473684210525,0.085,1,0.0,1.0,0.0
0.07692307692307696,1.0,0.05263157894736842,0.0625,0,1.0,0.0,1.0
0.41025641025641024,1.0,0.3157894736842105,0.0025,1,0.0,0.0,1.0
0.07692307692307696,1.0,0.02631578947368421,0.0025,1,1.0,0.0,1.0
0.3717948717948718,0.0,0.02631578947368421,0.0625,1,0.0,0.0,1.0
0.46153846153846156,0.0,0.15789473684210525,0.00125,1,0.0,1.0,1.0
0.3076923076923077,0.0,0.0,0.0025,1,1.0,1.0,0.0
0.21794871794871792,0.0,0.13157894736842105,0.00125,1,0.0,1.0,1.0
0.15384615384615383,1.0,0.0,0.0025,1,0.0,0.0,1.0
0.4487179487179488,0.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.16666666666666666,0.0,0.05263157894736842,0.00375,1,1.0,0.0,0.0
0.16666666666666666,1.0,0.0,0.0025,1,0.0,0.0,1.0
0.06410256410256412,0.0,0.10526315789473684,0.00375,0,0.0,1.0,1.0
0.3717948717948718,0.0,0.23684210526315788,0.08125,1,0.0,0.0,1.0
0.07692307692307696,1.0,0.23684210526315788,0.005,0,1.0,0.0,1.0
0.051282051282051294,0.0,0.05263157894736842,0.00375,0,0.0,0.0,0.0
0.34615384615384615,0.0,0.02631578947368421,0.00125,1,1.0,1.0,1.0
0.15384615384615383,0.0,0.05263157894736842,0.00125,1,0.0,0.0,0.0
0.15384615384615383,1.0,0.13157894736842105,0.007500000000000001,0,1.0,1.0,1.0
0.3205128205128205,1.0,0.5789473684210527,0.03375,0,1.0,1.0,0.0
0.41025641025641024,0.0,0.0,0.00125,1,1.0,0.0,1.0
0.07692307692307696,1.0,0.05263157894736842,0.0025,1,0.0,1.0,0.0
0.3076923076923077,0.0,0.07894736842105263,0.00125,1,0.0,1.0,0.0
0.14102564102564105,1.0,0.02631578947368421,0.0175,1,0.0,1.0,0.0
0.16666666666666666,0.0,0.0,0.0025,1,1.0,1.0,1.0
0.08974358974358973,1.0,0.13157894736842105,0.06875,0,0.0,0.0,1.0
0.23076923076923075,0.0,0.10526315789473684,0.0025,1,0.0,0.0,1.0
0.07692307692307696,1.0,0.02631578947368421,0.00375,1,1.0,0.0,1.0
0.12820512820512822,0.0,0.13157894736842105,0.00125,1,0.0,1.0,1.0
0.16666666666666666,1.0,0.0,0.00125,1,1.0,1.0,1.0
0.06410256410256412,0.0,0.0,0.005,1,0.0,0.0,1.0
0.14102564102564105,1.0,0.10526315789473684,0.01,1,1.0,1.0,1.0
0.42307692307692313,1.0,0.2894736842105263,0.1,1,1.0,0.0,1.0
0.20512820512820515,0.0,0.02631578947368421,0.0025,1,0.0,0.0,1.0
0.14102564102564105,1.0,0.3157894736842105,0.00125,1,0.0,0.0,1.0
0.2692307692307693,1.0,0.3421052631578947,0.0025,0,0.0,0.0,1.0
0.23076923076923075,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.5256410256410257,1.0,0.39473684210526316,0.018750000000000003,1,1.0,0.0,1.0
0.06410256410256412,1.0,0.07894736842105263,0.00125,0,0.0,0.0,1.0
0.16666666666666666,0.0,0.39473684210526316,0.0,0,0.0,0.0,1.0
0.4487179487179488,0.0,0.0,0.0,1,1.0,1.0,1.0
0.20512820512820515,0.0,0.3157894736842105,0.043750000000000004,1,0.0,0.0,1.0
0.576923076923077,0.0,0.02631578947368421,0.00125,1,0.0,0.0,0.0
0.038461538461538464,1.0,0.0,0.00125,1,0.0,1.0,1.0
0.038461538461538464,1.0,0.0,0.00125,1,0.0,0.0,0.0
0.3717948717948718,1.0,0.7368421052631579,0.0425,0,0.0,1.0,1.0
0.20512820512820515,1.0,0.18421052631578946,0.0,1,0.0,0.0,1.0
0.5128205128205129,1.0,0.10526315789473684,0.00125,1,0.0,1.0,1.0
0.28205128205128205,1.0,0.10526315789473684,0.007500000000000001,1,0.0,1.0,0.0
0.23076923076923075,1.0,0.42105263157894735,0.01125,0,0.0,0.0,1.0
0.06410256410256412,0.0,0.0,0.0025,1,1.0,0.0,0.0
0.20512820512820515,1.0,0.13157894736842105,0.00125,1,0.0,0.0,1.0
0.4871794871794872,0.0,0.3421052631578947,0.008749999999999999,1,0.0,1.0,1.0
0.4358974358974359,0.0,0.0,0.00125,1,0.0,1.0,0.0
0.4871794871794872,0.0,0.0,0.008749999999999999,1,0.0,0.0,1.0
0.24358974358974358,0.0,0.0,0.0025,1,1.0,0.0,0.0
0.41025641025641024,0.0,0.0,0.0025,1,1.0,1.0,0.0
0.08974358974358973,1.0,0.02631578947368421,0.00125,1,0.0,0.0,1.0
0.051282051282051294,1.0,0.0,0.00125,1,0.0,0.0,1.0
0.3205128205128205,1.0,0.0,0.00125,1,1.0,1.0,0.0
0.15384615384615383,0.0,0.02631578947368421,0.045000000000000005,1,1.0,1.0,1.0
0.14102564102564105,0.0,0.0,0.00125,1,0.0,1.0,1.0
0.07692307692307696,0.0,0.0,0.00125,1,0.0,1.0,1.0
0.14102564102564105,1.0,0.18421052631578946,0.00125,0,1.0,0.0,1.0
0.07692307692307696,0.0,0.0,0.00125,1,0.0,1.0,0.0
0.717948717948718,0.0,0.0,0.00125,1,0.0,0.0,0.0
0.11538461538461539,1.0,0.21052631578947367,0.00125,1,1.0,0.0,1.0
0.24358974358974358,1.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.14102564102564105,0.0,0.13157894736842105,0.00125,1,0.0,1.0,1.0
0.21794871794871792,0.0,0.13157894736842105,0.00125,1,0.0,0.0,0.0
0.14102564102564105,1.0,0.02631578947368421,0.125,1,1.0,0.0,1.0
0.23076923076923075,0.0,0.02631578947368421,0.0025,1,0.0,1.0,1.0
0.10256410256410256,0.0,0.05263157894736842,0.0025,1,0.0,1.0,1.0
0.10256410256410256,0.0,0.02631578947368421,0.0025,1,0.0,0.0,0.0
0.2692307692307693,1.0,0.2894736842105263,0.0025,1,0.0,1.0,0.0
0.051282051282051294,1.0,0.07894736842105263,0.0025,1,0.0,0.0,1.0
0.12820512820512822,0.0,0.0,0.0025,1,0.0,1.0,1.0
0.42307692307692313,1.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.21794871794871792,0.0,0.0,0.0025,1,1.0,1.0,0.0
0.06410256410256412,0.0,0.0,0.0025,1,1.0,0.0,0.0
0.14102564102564105,1.0,0.15789473684210525,0.00125,1,0.0,0.0,1.0
0.025641025641025633,1.0,0.0,0.0025,1,0.0,1.0,1.0
0.07692307692307696,1.0,0.02631578947368421,0.008749999999999999,0,1.0,0.0,1.0
0.06410256410256412,0.0,0.05263157894736842,0.0025,1,1.0,1.0,0.0
0.19230769230769232,0.0,0.13157894736842105,0.23375,1,0.0,0.0,0.0
0.038461538461538464,1.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.5256410256410257,0.0,0.07894736842105263,0.00375,1,1.0,1.0,1.0
0.10256410256410256,1.0,0.10526315789473684,0.00375,1,0.0,1.0,1.0
0.2564102564102564,0.0,0.05263157894736842,0.00125,1,0.0,1.0,1.0
0.12820512820512822,0.0,0.05263157894736842,0.005,0,0.0,1.0,1.0
0.06410256410256412,1.0,0.05263157894736842,0.07375,1,0.0,1.0,1.0
0.038461538461538464,1.0,0.02631578947368421,0.0025,1,0.0,0.0,1.0
0.4358974358974359,1.0,0.0,0.0025,1,1.0,0.0,1.0
0.4871794871794872,1.0,0.3157894736842105,0.0025,1,0.0,0.0,1.0
0.28205128205128205,0.0,0.02631578947368421,0.0025,1,1.0,1.0,1.0
0.3846153846153847,1.0,0.21052631578947367,0.030000000000000002,1,1.0,1.0,0.0
0.10256410256410256,0.0,0.0,0.00125,1,0.0,0.0,0.0
0.6153846153846154,1.0,0.02631578947368421,0.00625,1,0.0,1.0,1.0
0.46153846153846156,0.0,0.15789473684210525,0.0025,1,0.0,0.0,0.0
0.16666666666666666,1.0,0.10526315789473684,0.03375,1,1.0,1.0,1.0
0.20512820512820515,0.0,0.0,0.00125,1,0.0,1.0,1.0
0.08974358974358973,1.0,0.23684210526315788,0.10625,0,0.0,0.0,1.0
0.3717948717948718,0.0,0.05263157894736842,0.008749999999999999,1,0.0,1.0,1.0
0.42307692307692313,1.0,0.3157894736842105,0.00125,0,0.0,0.0,1.0
0.08974358974358973,0.0,0.02631578947368421,0.0,1,0.0,1.0,1.0
0.08974358974358973,1.0,0.0,0.026250000000000002,1,0.0,1.0,1.0
0.16666666666666666,1.0,0.05263157894736842,0.00125,1,0.0,0.0,0.0
0.23076923076923075,0.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.39743589743589747,0.0,0.0,0.0,1,1.0,1.0,1.0
0.16666666666666666,0.0,0.0,0.00125,1,0.0,0.0,1.0
0.15384615384615383,0.0,0.02631578947368421,0.00125,1,0.0,1.0,1.0
0.14102564102564105,1.0,0.07894736842105263,0.00125,0,0.0,0.0,1.0
0.4487179487179488,1.0,0.15789473684210525,0.01375,1,0.0,1.0,0.0
0.038461538461538464,1.0,0.02631578947368421,0.57125,0,0.0,0.0,1.0
0.038461538461538464,0.0,0.0,0.00125,1,0.0,0.0,1.0
0.11538461538461539,1.0,0.02631578947368421,0.00125,1,0.0,0.0,0.0
0.6025641025641025,0.0,0.0,0.00125,1,0.0,0.0,0.0
0.5256410256410257,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.5256410256410257,0.0,0.0,0.0025,1,1.0,0.0,1.0
0.07692307692307696,0.0,0.0,0.005,1,1.0,0.0,1.0
0.28205128205128205,0.0,0.0,0.0025,1,0.0,0.0,1.0
0.42307692307692313,1.0,0.0,0.00375,1,0.0,0.0,1.0
0.20512820512820515,1.0,0.2631578947368421,0.00125,0,0.0,0.0,1.0
0.15384615384615383,1.0,0.02631578947368421,0.0,1,0.0,1.0,1.0
0.4358974358974359,0.0,0.02631578947368421,0.00125,1,0.0,0.0,1.0
0.2564102564102564,1.0,0.05263157894736842,0.00375,1,0.0,0.0,1.0
0.051282051282051294,0.0,0.0,0.00125,0,0.0,0.0,0.0
0.3205128205128205,0.0,0.0,0.005,1,0.0,0.0,1.0
0.1794871794871795,1.0,0.13157894736842105,0.07,0,0.0,1.0,1.0
0.47435897435897434,0.0,0.0,0.0025,1,0.0,0.0,1.0
0.10256410256410256,0.0,0.05263157894736842,0.01125,1,0.0,0.0,1.0
0.06410256410256412,0.0,0.02631578947368421,0.00125,1,1.0,1.0,1.0
0.3717948717948718,0.0,0.0,0.005,1,0.0,1.0,0.0
0.12820512820512822,1.0,0.02631578947368421,0.00125,1,1.0,1.0,1.0
0.11538461538461539,1.0,0.0,0.00125,1,0.0,1.0,1.0
0.5512820512820513,1.0,0.05263157894736842,0.005,1,0.0,1.0,1.0
0.10256410256410256,0.0,0.0,0.00375,1,0.0,0.0,1.0
0.12820512820512822,1.0,0.02631578947368421,0.00125,1,1.0,1.0,0.0
0.3205128205128205,1.0,0.0,0.0025,1,0.0,0.0,1.0
0.19230769230769232,1.0,0.5526315789473684,0.008749999999999999,1,1.0,0.0,1.0
0.038461538461538464,0.0,0.0,0.00125,1,1.0,1.0,1.0
0.1794871794871795,0.0,0.0,0.0025,1,1.0,1.0,0.0
0.051282051282051294,1.0,0.02631578947368421,0.00125,1,0.0,0.0,1.0
0.42307692307692313,0.0,0.07894736842105263,0.00125,1,0.0,0.0,1.0
0.025641025641025633,1.0,0.05263157894736842,0.1625,0,0.0,0.0,1.0
0.21794871794871792,0.0,0.05263157894736842,0.0025,1,0.0,1.0,1.0
0.24358974358974358,0.0,0.07894736842105263,0.0375,1,0.0,0.0,0.0
0.12820512820512822,1.0,0.0,0.00125,1,1.0,0.0,1.0
0.29487179487179493,1.0,0.07894736842105263,0.0025,1,1.0,1.0,1.0
0.07692307692307696,1.0,0.0,0.0025,0,1.0,0.0,1.0
0.19230769230769232,0.0,0.07894736842105263,0.00375,1,1.0,0.0,0.0
0.15384615384615383,0.0,0.10526315789473684,0.0375,1,0.0,1.0,0.0
0.025641025641025633,1.0,0.02631578947368421,0.008749999999999999,1,0.0,0.0,1.0
0.3076923076923077,0.0,0.02631578947368421,0.0,1,0.0,0.0,0.0
0.28205128205128205,1.0,0.39473684210526316,0.0825,1,0.0,0.0,0.0
0.2692307692307693,1.0,0.0,0.00125,1,0.0,0.0,1.0
0.038461538461538464,0.0,0.0,0.005,1,0.0,0.0,1.0
0.2692307692307693,1.0,0.05263157894736842,0.0025,1,0.0,1.0,1.0
0.07692307692307696,0.0,0.0,0.00125,1,0.0,1.0,1.0
0.29487179487179493,0.0,0.0,0.00125,1,0.0,0.0,1.0
0.2692307692307693,0.0,0.02631578947368421,0.0025,1,0.0,0.0,1.0
0.07692307692307696,0.0,0.07894736842105263,0.00125,0,0.0,0.0,0.0
0.07692307692307696,0.0,0.02631578947368421,0.00125,1,0.0,0.0,0.0
0.14102564102564105,1.0,0.0,0.0025,1,1.0,0.0,1.0
0.08974358974358973,1.0,0.05263157894736842,0.015,1,1.0,1.0,1.0
0.06410256410256412,1.0,0.0,0.0025,1,0.0,1.0,0.0
0.051282051282051294,1.0,0.02631578947368421,0.00125,0,0.0,0.0,1.0
0.10256410256410256,1.0,0.10526315789473684,0.0025,1,1.0,1.0,0.0
0.10256410256410256,1.0,0.07894736842105263,0.25749999999999995,0,1.0,0.0,1.0
0.07692307692307696,1.0,0.07894736842105263,0.00375,1,1.0,0.0,0.0
0.33333333333333337,0.0,0.0,0.043750000000000004,1,1.0,0.0,1.0
0.23076923076923075,1.0,0.02631578947368421,0.02375,1,0.0,1.0,1.0
0.2692307692307693,1.0,0.2631578947368421,0.0025,0,0.0,1.0,1.0
0.3076923076923077,0.0,0.0,0.00125,1,0.0,1.0,1.0
0.34615384615384615,0.0,0.02631578947368421,0.0025,1,1.0,1.0,1.0
0.08974358974358973,1.0,0.18421052631578946,0.026250000000000002,0,0.0,0.0,1.0
0.19230769230769232,0.0,0.0,0.007500000000000001,1,0.0,1.0,1.0
0.08974358974358973,0.0,0.0,0.005,1,1.0,1.0,1.0
0.1794871794871795,0.0,0.13157894736842105,0.012499999999999999,1,0.0,0.0,1.0
0.06410256410256412,0.0,0.0,0.005,1,0.0,0.0,1.0
0.2692307692307693,0.0,0.0,0.0025,1,1.0,1.0,1.0
0.11538461538461539,1.0,0.3157894736842105,0.0025,0,0.0,0.0,1.0
0.21794871794871792,0.0,0.10526315789473684,0.0025,1,1.0,1.0,0.0
0.2564102564102564,0.0,0.0,0.00125,1,1.0,0.0,0.0
0.15384615384615383,0.0,0.10526315789473684,0.01,1,0.0,0.0,1.0
0.15384615384615383,0.0,0.02631578947368421,0.036250000000000004,1,0.0,1.0,1.0
0.15384615384615383,0.0,0.0,0.00125,0,1.0,1.0,0.0
0.10256410256410256,1.0,0.47368421052631576,0.2475,0,0.0,0.0,1.0
0.16666666666666666,0.0,0.05263157894736842,0.00375,1,0.0,0.0,1.0
0.20512820512820515,0.0,0.0,0.13625,1,0.0,1.0,1.0
0.08974358974358973,0.0,0.0,0.05625,1,1.0,0.0,0.0
0.10256410256410256,0.0,0.02631578947368421,0.01125,1,0.0,1.0,0.0
0.2564102564102564,1.0,0.05263157894736842,0.012499999999999999,1,0.0,0.0,1.0
0.24358974358974358,0.0,0.0,0.00125,1,1.0,0.0,0.0
0.20512820512820515,0.0,0.07894736842105263,0.00125,1,1.0,1.0,1.0
0.2564102564102564,0.0,0.0,0.0325,1,0.0,1.0,0.0
0.16666666666666666,0.0,0.0,0.00375,1,1.0,0.0,0.0
0.14102564102564105,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.025641025641025633,1.0,0.02631578947368421,0.02,0,0.0,1.0,1.0
0.051282051282051294,0.0,0.0,0.0025,1,0.0,0.0,1.0
0.42307692307692313,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.07692307692307696,1.0,0.05263157894736842,0.00125,1,1.0,0.0,1.0
0.3717948717948718,1.0,0.0,0.0025,0,0.0,0.0,1.0
0.23076923076923075,1.0,0.02631578947368421,0.008749999999999999,1,0.0,0.0,0.0
0.038461538461538464,0.0,0.02631578947368421,0.0025,1,1.0,0.0,1.0
0.08974358974358973,1.0,0.07894736842105263,0.10125,0,1.0,0.0,1.0
0.06410256410256412,1.0,0.13157894736842105,0.00625,0,0.0,0.0,1.0
0.06410256410256412,0.0,0.0,0.00125,1,1.0,1.0,1.0
0.07692307692307696,0.0,0.0,0.00125,0,1.0,1.0,0.0
0.21794871794871792,1.0,0.05263157894736842,0.00375,1,0.0,1.0,1.0
0.06410256410256412,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.01282051282051283,1.0,0.0,0.0025,1,1.0,0.0,0.0
0.1794871794871795,1.0,0.0,0.007500000000000001,1,0.0,1.0,1.0
0.2692307692307693,1.0,0.0,0.00125,1,1.0,1.0,0.0
0.15384615384615383,1.0,0.3157894736842105,0.012499999999999999,0,0.0,0.0,1.0
0.19230769230769232,0.0,0.05263157894736842,0.32375,1,0.0,0.0,1.0
0.23076923076923075,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.14102564102564105,1.0,0.21052631578947367,0.00375,0,0.0,0.0,1.0
0.28205128205128205,0.0,0.0,0.00125,1,0.0,1.0,0.0
0.4487179487179488,0.0,0.10526315789473684,0.0025,1,0.0,0.0,1.0
0.12820512820512822,0.0,0.0,0.00125,1,1.0,1.0,0.0
0.2564102564102564,0.0,0.05263157894736842,0.0375,1,1.0,1.0,1.0
0.11538461538461539,1.0,0.23684210526315788,0.0025,0,0.0,0.0,1.0
0.47435897435897434,0.0,0.0,0.00125,1,0.0,1.0,1.0
0.051282051282051294,0.0,0.02631578947368421,0.0025,1,1.0,0.0,1.0
0.20512820512820515,0.0,0.02631578947368421,0.00375,1,0.0,0.0,0.0
0.47435897435897434,0.0,0.02631578947368421,0.00625,1,1.0,1.0,1.0
0.07692307692307696,0.0,0.05263157894736842,0.115,0,0.0,1.0,1.0
0.3717948717948718,1.0,0.5526315789473684,0.0275,0,1.0,0.0,0.0
0.29487179487179493,0.0,0.0,0.00125,1,1.0,1.0,1.0
0.29487179487179493,0.0,0.0,0.00125,1,0.0,1.0,1.0
0.5512820512820513,0.0,0.3157894736842105,0.3025,1,0.0,0.0,1.0
0.5,0.0,0.07894736842105263,0.0025,1,0.0,0.0,1.0
0.2564102564102564,0.0,0.05263157894736842,0.00125,1,1.0,1.0,0.0
0.08974358974358973,1.0,0.3421052631578947,0.007500000000000001,1,0.0,1.0,1.0
0.06410256410256412,1.0,0.0,0.00125,1,0.0,0.0,1.0
0.06410256410256412,0.0,0.07894736842105263,0.012499999999999999,1,0.0,1.0,1.0
0.025641025641025633,0.0,0.0,0.00125,1,0.0,0.0,1.0
0.33333333333333337,0.0,0.02631578947368421,0.0025,0,0.0,1.0,1.0
0.2564102564102564,0.0,0.02631578947368421,0.0025,1,1.0,1.0,0.0
0.4871794871794872,1.0,0.13157894736842105,0.7474999999999999,1,0.0,0.0,1.0
0.3205128205128205,1.0,0.05263157894736842,0.007500000000000001,1,0.0,1.0,1.0
0.051282051282051294,1.0,0.0,0.1875,1,0.0,0.0,1.0
0.1794871794871795,0.0,0.0,0.0025,1,0.0,1.0,1.0
0.14102564102564105,0.0,0.0,0.0025,1,0.0,0.0,1.0
0.051282051282051294,1.0,0.02631578947368421,0.13,0,0.0,0.0,1.0
0.06410256410256412,1.0,0.07894736842105263,0.05625,0,0.0,0.0,1.0
